"DateAndTime","BLOCK_1_INV_1","BLOCK_1_INV_2","BLOCK_2_INV_1","BLOCK_2_INV_2","BLOCK_3_INV_1","BLOCK_3_INV_2","BLOCK_4_INV_1","BLOCK_4_INV_2","BLOCK_5_INV_1","BLOCK_5_INV_2","BLOCK_6_INV_1","BLOCK_6_INV_2","BLOCK_7_INV_1","BLOCK_7_INV_2","BLOCK_8_INV_1","BLOCK_8_INV_2","BLOCK_9_INV_1","BLOCK_9_INV_2","BLOCK_10_INV_1","BLOCK_10_INV_2","Block1_MFM_Exp","Block2_MFM_Exp","Block3_MFM_Exp","Block4_MFM_Exp","Block5_MFM_Exp","Block6_MFM_Exp","Block7_MFM_Exp","Block8_MFM_Exp","Block9_MFM_Exp","Block10_MFM_Exp","Irr_Hz","Irr_Tilt","Irr_Tracker1","Irr_Tracker2","Sesional_PR","Tracker_PR","Total_PR","CUF","Sesional_Gen","Tracker_Gen","Inv","OG_11KV","OG_132KV_T","OG_132KV_A","Loss","Plant_Start_Tm","Plant_Stop_Tm","Plant_UP_Tm","Plant_Dwn_Tm","BLOCK_1_INV_1_Tm","BLOCK_1_INV_2_Tm","BLOCK_2_INV_1_Tm","BLOCK_2_INV_2_Tm","BLOCK_3_INV_1_Tm","BLOCK_3_INV_2_Tm","BLOCK_4_INV_1_Tm","BLOCK_4_INV_2_Tm","BLOCK_5_INV_1_Tm","BLOCK_5_INV_2_Tm","BLOCK_6_INV_1_Tm","BLOCK_6_INV_2_Tm","BLOCK_7_INV_1_Tm","BLOCK_7_INV_2_Tm","BLOCK_8_INV_1_Tm","BLOCK_8_INV_2_Tm","BLOCK_9_INV_1_Tm","BLOCK_9_INV_2_Tm","BLOCK_10_INV_1_Tm","BLOCK_10_INV_2_Tm"
2019-11-08 23:51:05,16832.70,15803.90,16946.80,16431.10,16606.00,15546.40,16383.60,15834.40,16701.80,16479.10,16312.50,16845.40,16293.60,16810.50,16119.20,17080.50,15979.90,16053.90,16088.70,16555.90,32.52,33.34,32.10,32.19,33.08,32.99,32.86,33.00,31.84,32.46,6.19,5.40,6.08,5.02,90.05,91.26,90.82,20.20,146.83,179.58,327.71,327.26,322.35,322.62,20.75,"6:35","17:56","10:56","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-09 23:51:06,18877.00,18062.80,19089.00,17548.70,18655.30,17841.00,18721.30,18114.20,18649.00,18462.90,17224.80,17755.50,17164.10,17529.70,17027.60,17998.20,16542.50,16987.90,17298.20,17967.20,36.83,36.60,36.43,36.79,36.98,34.82,34.45,34.84,33.35,35.08,6.57,5.57,6.90,5.21,92.31,99.99,95.99,22.05,166.13,190.09,357.52,357.15,351.82,352.13,18.49,"6:32","17:55","10:58","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-10 23:51:07,14910.10,14131.70,15136.40,14521.10,15475.50,14761.70,15233.20,15104.60,15203.30,14745.70,15043.90,15659.80,15010.40,15368.00,14898.70,15889.20,14869.80,14804.90,14313.50,14780.50,28.97,29.65,30.20,30.34,29.88,30.59,30.19,30.64,29.53,28.97,5.57,4.80,5.79,4.77,92.83,94.12,93.65,18.50,134.52,164.45,299.86,299.76,295.34,295.62,19.35,"6:33","17:54","10:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-11 23:51:37,17738.30,16913.30,17982.30,16980.00,17923.50,17037.10,17591.50,16966.40,17925.90,17566.90,16742.70,17574.80,16677.00,17096.20,16579.00,17719.90,16346.50,16331.40,16740.90,17229.90,34.57,34.94,34.90,34.54,35.38,34.17,33.55,34.12,32.51,33.81,6.32,5.38,6.55,5.09,93.06,98.05,95.54,21.20,157.37,185.15,343.67,343.42,338.29,338.62,18.57,"6:34","17:54","10:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-12 23:51:08,16737.10,15922.00,17032.80,16173.70,16930.70,16173.60,16799.30,16112.20,16702.30,16462.50,16093.20,16789.10,16112.90,16546.40,16079.00,17149.30,15673.80,15742.80,15471.80,15909.00,32.58,33.20,33.07,32.91,33.09,32.76,32.47,33.07,31.27,31.25,6.03,5.13,6.31,5.00,93.33,97.18,95.30,20.16,148.69,177.00,326.61,326.54,321.73,322.02,18.85,"6:33","17:53","10:55","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-13 23:51:09,17114.80,16398.60,17358.40,16607.30,17292.40,16426.10,16967.30,16692.10,17235.80,16893.10,16526.70,17251.00,16384.30,16801.10,16285.30,17375.70,16032.90,15983.50,16422.80,16922.00,33.46,33.97,33.68,33.66,34.05,33.65,32.99,33.51,31.86,33.20,6.14,5.22,6.36,4.98,94.31,97.86,96.16,20.68,152.21,181.82,334.97,334.93,329.90,330.13,18.25,"6:34","17:53","10:50","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-14 23:51:10,14143.10,13693.60,14685.80,14287.00,14568.90,13779.90,14132.90,14057.40,14662.40,14398.40,14033.80,14713.10,14024.30,14397.60,13883.90,14802.40,13700.80,13599.90,14074.00,14528.90,27.78,29.00,28.35,28.22,29.02,28.69,28.30,28.60,27.22,28.51,5.29,4.55,5.35,4.47,92.55,94.41,93.63,17.56,128.06,155.60,284.17,284.45,278.90,280.48,19.54,"6:35","17:53","10:50","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-15 23:51:10,13196.40,12699.90,13432.90,13148.10,13656.40,13221.10,13657.50,13588.40,13392.80,13116.40,13655.40,14290.70,13512.60,13925.40,13379.10,14367.80,13116.30,13037.20,12845.70,13179.10,25.87,26.61,26.88,27.28,26.48,27.89,27.32,27.67,26.08,25.95,4.95,4.31,5.11,4.38,93.01,93.38,93.43,16.59,119.93,148.06,268.42,268.72,264.69,265.01,18.69,"6:35","17:49","10:44","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-16 23:50:33,16200.20,15489.30,16246.60,15758.10,16212.30,15484.30,15910.80,15738.30,16222.00,15833.90,15702.00,16353.90,15595.50,16035.70,15494.40,16510.80,15254.20,15162.50,15638.80,16136.10,31.65,31.99,31.67,31.66,31.98,31.94,31.45,31.87,30.28,31.65,6.00,5.08,6.03,4.83,92.18,94.61,93.51,19.57,143.21,172.95,316.98,316.99,309.46,312.50,20.88,"6:36","17:51","10:48","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-17 23:50:34,16216.90,15483.60,16451.50,15955.50,16339.90,15592.60,16040.70,15813.40,16338.80,16002.40,15875.70,16551.60,15740.70,16153.90,15631.60,16642.80,15341.70,15218.10,15750.30,16245.10,31.66,32.42,31.91,31.87,32.27,32.32,31.71,32.14,30.43,31.87,5.99,5.07,6.11,4.84,93.14,95.41,94.41,19.72,144.15,174.43,319.39,319.44,314.59,314.88,20.17,"6:36","17:53","10:52","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-18 23:51:13,15818.10,15135.30,16025.90,15514.80,15882.10,15204.50,15662.20,15499.20,15891.80,15574.80,15414.40,16091.00,15275.30,15674.80,15169.20,16168.60,14873.50,14736.10,15311.20,15788.00,30.93,31.50,31.07,31.17,31.41,31.41,30.78,31.21,29.49,30.99,5.86,4.95,5.89,4.72,92.63,95.30,94.05,19.18,140.61,169.40,310.71,310.77,306.10,306.48,20.63,"6:37","17:52","10:49","0:0","0:0","0:0","0:0","0:0","0:17","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-19 23:51:28,15598.90,14904.00,15817.30,15281.00,15707.20,15005.80,15536.10,15327.90,15671.10,15363.50,15239.90,15908.90,15119.10,15517.20,15029.40,16001.60,14737.90,14554.50,15041.90,15519.40,30.49,31.07,30.70,30.88,30.98,31.06,30.47,30.91,29.18,30.45,5.79,4.87,5.85,4.66,92.92,95.57,94.34,18.95,138.86,167.35,306.88,306.99,302.37,302.64,20.62,"6:38","17:51","10:50","0:0","0:0","0:0","0:0","0:0","0:5","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-20 23:50:39,13820.10,13332.30,14049.30,13683.20,13947.30,13389.30,13859.90,13706.00,13930.10,13662.30,13668.00,14296.60,13586.60,13892.50,13480.80,14357.70,13326.50,13226.10,13604.90,14046.70,27.15,27.69,27.35,27.61,27.57,27.93,27.37,27.77,26.47,27.59,5.19,4.46,5.23,4.36,91.58,93.14,92.50,16.99,123.74,150.81,274.87,275.22,263.22,271.38,20.65,"6:38","17:53","10:51","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-21 23:50:40,15035.60,14342.60,15234.80,14744.60,14992.70,14344.90,14843.40,14623.80,15060.50,14745.80,14688.90,15371.90,14934.50,15171.40,14862.60,15861.40,14736.40,14761.90,14549.00,15066.10,29.36,29.93,29.34,29.50,29.77,29.99,29.93,30.61,29.38,29.53,5.61,4.74,5.63,4.64,93.71,94.23,94.15,18.40,133.20,164.19,297.97,298.06,293.65,293.86,20.40,"6:40","17:52","10:45","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-22 23:50:42,16160.30,15532.80,16271.40,15908.20,16172.80,15442.60,16024.80,15858.20,16181.60,15857.90,15869.60,16570.00,15868.20,16243.80,15774.80,16799.30,15428.40,15523.10,15870.30,16421.40,31.61,32.10,31.59,31.89,31.97,32.33,31.90,32.42,30.81,32.16,6.05,5.05,6.05,4.80,94.02,95.16,94.74,19.73,143.34,175.53,319.78,319.58,312.06,315.14,20.80,"6:39","17:52","10:46","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-23 23:50:45,17149.10,16352.00,17370.20,16869.70,17272.70,16438.20,17055.30,16794.50,17278.40,16946.90,16784.20,17530.90,16888.30,17245.90,16792.70,17900.20,16189.00,16366.00,16596.20,17204.20,33.46,34.16,33.67,33.85,34.13,34.17,33.89,34.51,32.39,33.66,6.35,5.27,6.39,5.01,95.22,97.02,96.24,20.91,152.48,185.48,339.02,338.75,333.58,333.87,20.04,"6:39","17:52","10:48","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-24 23:52:11,16467.30,15754.80,16657.90,16110.30,16505.80,15763.40,16370.10,16137.70,16446.50,16225.70,16102.80,16766.30,16222.90,16625.10,16116.30,17152.70,15563.20,15656.50,15875.90,16459.40,32.20,32.78,32.24,32.52,32.61,32.76,32.64,33.11,31.07,32.21,6.19,5.15,6.14,4.92,93.46,95.21,94.47,20.06,146.22,177.90,324.98,324.94,320.08,320.26,21.36,"6:39","17:52","10:47","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-25 23:51:27,15120.00,14495.90,15208.80,14965.70,14996.90,14346.80,14923.20,14816.90,15052.90,14855.50,15158.50,15734.70,15232.20,15597.10,15148.30,16166.70,14705.50,14805.00,14893.00,15414.80,29.62,30.15,29.33,29.76,29.86,30.79,30.66,31.19,29.39,30.21,5.79,4.85,5.58,4.64,93.23,92.46,93.11,18.62,133.78,167.20,301.64,301.71,297.20,297.50,21.99,"6:38","17:52","10:48","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-26 23:53:16,15483.20,14833.60,15663.90,15398.30,15689.60,14777.90,15475.60,15321.50,15667.80,15427.20,15639.40,16243.80,15556.00,15944.80,15434.80,16437.00,14756.90,14897.00,15246.60,15816.90,30.32,30.99,30.45,30.82,31.04,31.77,31.32,31.74,29.54,30.96,5.89,4.90,5.81,4.72,94.29,94.67,94.67,19.12,138.29,170.72,309.71,309.70,224.45,305.36,21.17,"6:44","17:50","10:42","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-27 23:51:18,17440.70,16638.20,17663.30,17080.80,17550.20,16344.90,17305.80,16879.20,17722.80,17324.20,17306.00,17988.10,17074.00,17507.00,16944.40,18045.50,16246.70,16327.50,16788.30,17408.90,34.03,34.67,33.85,34.18,34.94,35.14,34.34,34.80,32.40,34.05,6.49,5.33,6.42,5.01,95.30,97.27,96.40,21.19,154.66,187.81,343.59,343.26,338.08,338.27,20.72,"6:43","17:52","10:44","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:9","0:0","0:0"
2019-11-28 23:51:33,15055.40,14461.10,15220.00,15040.20,15132.40,14142.40,14918.60,14653.30,15345.00,15026.90,15162.30,15789.80,14981.90,15349.50,14874.70,15864.10,14358.20,14324.90,14894.60,15406.00,29.52,30.21,29.27,29.60,30.31,30.86,30.16,30.62,28.57,30.20,5.76,4.75,5.69,4.52,94.23,94.54,94.59,18.52,133.92,165.46,300.00,300.08,295.55,295.87,21.98,"6:43","17:52","10:43","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-29 23:51:42,12486.50,11841.40,13310.20,12781.60,13604.10,12666.80,13473.40,13381.60,13478.10,13059.60,13793.80,14463.00,13629.60,13873.60,13588.70,14502.30,13244.20,13102.20,12016.30,12623.10,24.33,26.05,26.28,26.90,26.51,28.20,27.38,28.00,26.24,24.59,4.76,3.96,5.14,4.20,100.61,99.40,100.30,16.37,117.33,147.20,264.92,265.15,261.22,261.52,16.55,"6:44","17:51","10:36","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-11-30 23:51:16,12655.20,12279.00,12945.60,12888.20,12561.10,11545.20,12382.00,12102.80,12974.30,12644.10,13020.00,13575.80,13100.40,13418.00,13029.90,13876.00,12606.40,12588.10,12852.10,13311.90,24.93,25.79,24.12,24.53,25.59,26.55,26.40,26.83,25.10,26.10,4.86,4.09,4.61,4.05,95.32,92.07,94.10,15.84,112.12,143.88,256.36,256.62,252.78,252.98,21.00,"6:46","17:49","10:42","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-01 23:51:28,14296.90,13661.10,14766.40,14749.90,14253.90,13113.20,13787.70,13531.70,14580.90,14274.00,14112.60,14712.00,14168.70,14459.10,14075.60,14963.80,13607.90,13576.50,14313.70,14818.90,27.92,29.53,27.36,27.35,28.79,28.74,28.47,28.92,27.06,29.03,5.58,4.64,5.30,4.34,91.57,91.24,91.66,17.53,126.19,156.98,283.82,283.92,279.65,279.87,23.82,"6:48","17:45","10:39","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-03 23:50:53,12834.20,12007.20,13176.00,13300.40,12771.80,12084.10,12314.30,11994.10,13040.40,12738.50,12706.30,13177.30,12544.90,12878.80,12484.00,13278.30,12188.00,12034.20,12546.30,13003.20,24.80,26.46,24.86,24.35,25.74,25.84,25.31,25.69,24.14,25.48,4.93,4.23,4.63,3.94,89.52,89.66,89.81,15.64,112.93,139.76,253.10,253.34,249.52,249.86,23.04,"6:49","17:41","10:19","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-05 23:52:17,14283.00,13603.60,14409.40,14471.80,14046.90,13327.70,13804.20,13639.20,14308.50,13959.90,14381.60,14953.80,14174.40,14586.80,14067.90,14953.20,13402.50,13410.30,14038.00,14545.00,27.84,28.85,27.38,27.48,28.23,29.26,28.62,28.93,26.71,28.49,5.36,4.47,5.09,4.31,94.71,94.03,94.64,17.44,125.34,156.48,282.37,282.54,278.27,278.62,21.08,"6:43","17:51","10:32","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-06 23:51:12,15506.30,14818.50,15587.70,15451.30,15187.40,14441.90,15023.50,14821.60,15478.40,15093.30,15406.90,16009.90,15200.40,15630.20,15073.30,16019.30,14359.00,14330.90,15010.00,15526.10,30.33,30.98,29.63,29.87,30.53,31.33,30.66,30.98,28.57,30.42,5.76,4.72,5.66,4.49,96.06,96.69,96.57,18.77,135.95,167.41,303.98,304.08,299.52,299.76,20.95,"6:47","17:53","10:40","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-07 23:50:54,14797.30,14262.80,14972.50,14989.70,14624.60,13877.60,14398.00,14217.40,14911.50,14539.00,14947.00,15523.20,14790.80,15219.50,14664.20,15574.30,13970.30,13943.20,14831.50,15269.00,29.03,29.91,28.51,28.66,29.42,30.40,29.86,30.14,27.80,30.00,5.58,4.59,5.42,4.41,96.31,95.53,96.19,18.18,130.58,163.18,294.32,294.48,290.10,290.24,20.98,"6:49","17:52","10:39","0:0","0:0","0:0","0:1","0:1","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-08 23:50:58,12904.70,12568.20,13208.30,13166.50,13399.50,12704.60,13048.60,13044.30,13500.40,13063.40,13418.50,14156.20,13251.90,13478.70,13223.50,14034.60,12458.50,12419.70,13072.90,13490.70,25.47,26.42,26.12,26.14,26.55,27.53,26.62,27.19,24.79,26.50,4.87,4.04,5.07,4.13,97.74,97.62,97.96,16.30,117.48,145.80,263.62,264.03,260.13,260.24,18.87,"6:49","17:50","10:35","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-09 23:51:33,12716.30,12504.70,13190.00,12829.30,12700.60,11996.00,12501.60,11886.70,13195.20,12893.60,12449.80,12524.40,11866.10,12433.00,11721.30,12442.50,11032.50,11082.10,12945.60,13457.70,25.16,25.98,24.71,24.43,26.06,24.95,24.21,24.11,22.05,26.32,4.65,3.88,4.72,3.65,93.76,98.14,95.94,15.35,113.55,134.46,248.37,248.61,244.93,245.14,19.94,"6:55","17:52","10:32","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-10 23:51:34,11451.60,11258.00,11375.00,11039.50,11212.10,10575.40,10946.60,11116.30,11400.60,11104.10,11306.60,11991.40,11920.00,12104.50,11826.70,12453.30,11168.70,11237.00,11843.40,12343.90,22.68,22.37,21.81,22.09,22.50,23.29,23.95,24.24,22.34,24.14,4.18,3.56,4.18,3.79,98.03,94.62,96.74,14.20,100.46,129.00,229.68,230.03,226.62,226.86,17.74,"6:58","17:53","10:28","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-11 23:50:22,14191.70,13752.90,13849.70,13462.00,14040.30,13509.30,13988.10,14013.80,13594.90,13393.60,14116.90,14760.60,13628.90,13787.50,13645.50,14626.20,13440.60,12840.40,14533.70,14813.00,27.94,27.25,27.56,28.02,26.97,28.82,27.30,28.20,26.18,29.26,5.35,4.37,5.17,4.18,95.00,95.56,95.48,17.17,124.33,153.21,277.99,278.22,274.06,274.38,22.11,"6:54","17:53","10:31","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-12 23:50:23,14278.60,13801.40,14571.70,14465.70,14346.30,13443.20,13826.20,13253.60,14401.60,14079.10,14067.90,14240.90,13652.30,14337.50,13428.00,14064.80,12769.20,13101.90,14523.20,14966.60,28.07,28.96,27.78,27.11,28.44,28.24,27.85,27.40,25.74,29.39,5.43,4.48,5.21,4.17,92.46,94.31,93.50,17.27,125.98,153.09,279.62,279.71,275.54,275.76,22.89,"6:51","17:55","10:41","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-13 23:50:23,13696.10,12955.90,13592.40,13531.20,13637.20,12935.30,13331.20,13233.90,13436.50,13100.70,13927.30,14403.40,13949.80,14268.20,13830.80,14659.90,13482.10,13986.40,13599.20,14022.10,26.59,27.08,26.58,26.60,26.51,28.27,28.08,28.40,27.34,27.54,5.31,4.36,4.95,4.23,95.04,92.21,94.00,16.90,119.88,153.16,273.58,273.71,269.62,269.86,22.77,"6:50","17:53","10:41","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-14 23:50:24,11452.10,10656.70,10926.50,10942.80,10388.30,9823.50,10125.90,9864.50,10437.80,10350.10,10368.30,10627.80,10360.40,10594.90,10240.40,10797.30,9811.10,10245.30,11264.00,11293.10,22.10,21.81,20.22,20.04,20.78,20.99,20.87,21.01,20.01,22.51,4.47,3.72,3.70,3.24,84.58,84.79,84.87,13.02,94.07,116.32,210.57,210.90,175.07,207.89,29.45,"6:54","17:56","10:35","0:1","0:1","0:25","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1"
2019-12-15 23:50:25,9616.90,9022.20,9944.90,9429.00,10341.70,9934.90,10093.60,9850.50,9973.60,9703.10,10028.10,10561.60,10173.60,10191.50,10391.60,11099.10,9854.00,10107.50,9279.20,9599.90,18.63,19.40,20.29,19.99,19.66,20.57,20.29,21.45,19.90,18.85,3.74,3.10,3.80,3.26,96.57,95.89,96.52,12.32,88.51,110.50,199.20,199.55,195.55,196.75,20.30,"6:55","17:53","10:36","0:0","0:33","1:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-16 23:50:26,12313.10,11958.90,12718.40,12920.30,13249.10,12501.70,12431.50,12137.80,12841.90,12465.20,12908.60,13452.00,12987.30,13107.20,13264.20,14285.20,12588.00,12999.30,13074.20,13547.10,24.26,25.58,25.76,24.61,25.29,26.32,25.96,27.46,25.48,26.55,4.87,4.05,4.92,4.04,96.70,93.31,95.41,15.92,112.64,144.69,257.75,257.94,254.11,254.22,20.77,"7:1","17:58","10:30","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1"
2019-12-17 23:50:26,11184.50,10843.40,11248.10,11556.70,11141.90,10589.50,10679.20,10504.70,11140.50,10884.20,11514.70,11864.10,11732.40,12023.10,11705.40,12499.90,10918.80,11366.90,11629.60,11980.30,22.01,22.74,21.74,21.22,22.01,23.34,23.62,24.14,22.21,23.55,4.36,3.71,4.04,3.62,93.78,88.91,91.83,14.03,98.22,128.41,227.01,227.20,223.76,224.02,21.92,"7:3","17:53","10:27","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-18 23:50:35,11556.50,11124.00,11878.60,12244.60,11851.10,11407.10,11574.50,11362.80,11709.30,11424.30,12508.90,13068.30,12721.40,13120.30,12637.90,13599.60,11778.80,12258.40,12165.30,12495.40,22.68,24.07,23.26,22.97,23.11,25.50,25.70,26.14,23.94,24.59,4.59,3.84,4.44,3.92,97.31,90.73,94.60,14.98,103.91,138.13,242.49,242.62,239.02,239.12,20.92,"6:56","17:55","10:33","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1"
2019-12-19 23:50:38,12936.00,12494.60,13249.20,13012.60,13077.30,12741.00,12873.30,12840.50,13013.60,12728.00,13806.90,14440.40,13850.00,14249.60,13722.30,14680.00,12347.80,12896.60,12656.90,13156.20,25.44,26.21,25.84,25.77,25.73,28.19,27.97,28.33,25.16,25.77,4.97,4.09,4.86,4.20,98.28,95.23,97.15,16.36,116.02,148.42,264.77,265.07,261.20,261.39,20.25,"6:57","17:54","10:31","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-20 23:50:43,13641.40,13201.80,13861.50,13965.80,13941.90,13269.50,13412.50,13158.40,13771.80,13447.20,14391.00,14942.90,14166.10,14661.50,14003.60,15016.30,13802.30,13618.70,14047.30,14448.50,26.85,27.77,27.22,26.61,27.20,29.26,28.68,28.92,27.29,28.41,5.32,4.35,5.15,4.22,97.47,93.96,96.13,17.22,121.73,156.53,278.77,278.93,274.88,274.85,21.52,"6:53","17:50","10:34","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0","0:0"
2019-12-21 23:50:49,14037.40,13543.80,14199.30,14149.00,14199.90,13563.50,13734.30,13459.90,14128.60,13735.30,14537.80,15093.20,14325.00,14801.20,14203.30,15214.70,14117.70,13781.10,14307.30,14702.70,27.58,28.32,27.76,27.23,27.82,29.55,28.97,29.32,27.79,28.92,5.45,4.45,5.25,4.26,96.62,94.02,95.69,17.53,124.60,158.71,283.83,284.00,279.82,280.00,22.05,"7:2","17:56","10:31","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:0","0:0","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1","0:1"
